HCHO Reading,Location,Current Date,Next Date,HCHO Reading Z-Score,Year,Month
9.6661204352337e-05,Jaffna Proper,2019-03-03,3/4/2019,-0.17318372373715168,2019,3
9.596860819798644e-05,Jaffna Proper,2019-03-04,3/5/2019,-0.18305785112349038,2019,3
0.000182827,Jaffna Proper,2019-03-05,3/6/2019,1.055255153992465,2019,3
3.726789927856213e-05,Jaffna Proper,2019-03-06,3/7/2019,-1.019935552360922,2019,3
0.00011464,Jaffna Proper,2019-03-07,3/8/2019,0.08313435912087236,2019,3
5.839432739258154e-05,Jaffna Proper,2019-03-08,3/9/2019,-0.7187426550198143,2019,3
0.00010880874674908719,Jaffna Proper,2019-03-09,3/10/2019,0.0,2019,3
6.468785230596147e-05,Jaffna Proper,2019-03-10,3/11/2019,-0.6290178329666507,2019,3
0.000114291,Jaffna Proper,2019-03-11,3/12/2019,0.07815877495658603,2019,3
0.000103259,Jaffna Proper,2019-03-12,3/13/2019,-0.07912100871219849,2019,3
7.003770803236358e-05,Jaffna Proper,2019-03-14,3/15/2019,-0.5527466082288215,2019,3
8.715531025828512e-05,Jaffna Proper,2019-03-15,3/16/2019,-0.30870629142123956,2019,3
8.950293663013654e-05,Jaffna Proper,2019-03-16,3/17/2019,-0.27523691434546677,2019,3
6.708069847282744e-05,Jaffna Proper,2019-03-17,3/18/2019,-0.5949037713751568,2019,3
0.000171466,Jaffna Proper,2019-03-18,3/19/2019,0.8932849199223907,2019,3
0.000130422,Jaffna Proper,2019-03-19,3/20/2019,0.308133411501289,2019,3
0.00016526,Jaffna Proper,2019-03-20,3/21/2019,0.8048079132646244,2019,3
0.000180822,Jaffna Proper,2019-03-21,3/22/2019,1.0266704942520815,2019,3
0.00021437,Jaffna Proper,2019-03-22,3/23/2019,1.5049538683021524,2019,3
0.000225348,Jaffna Proper,2019-03-23,3/24/2019,1.6614637908108467,2019,3
0.000111652,Jaffna Proper,2019-03-24,3/25/2019,0.04053537492921816,2019,3
4.007921997167454e-05,Jaffna Proper,2019-03-25,3/26/2019,-0.97985542995009,2019,3
0.000134778,Jaffna Proper,2019-03-26,3/27/2019,0.3702355450818933,2019,3
0.00020157,Jaffna Proper,2019-03-28,3/29/2019,1.322468259984491,2019,3
0.000244733,Jaffna Proper,2019-03-29,3/30/2019,1.9378296905950556,2019,3
0.000117399,Jaffna Proper,2019-03-30,3/31/2019,0.12246856172621838,2019,3
0.00014736,Jaffna Proper,2019-03-31,4/1/2019,0.5496131953828947,2019,3
0.00016753,Jaffna Proper,2019-04-02,4/3/2019,0.8371705953647096,2019,4
0.00011952,Jaffna Proper,2019-04-03,4/4/2019,0.15270699729198073,2019,4
9.381743861666426e-05,Jaffna Proper,2019-04-04,4/5/2019,-0.2137264050017738,2019,4
0.000164987,Jaffna Proper,2019-04-05,4/6/2019,0.8009158373997245,2019,4
6.570327647421359e-05,Jaffna Proper,2019-04-06,4/7/2019,-0.6145412472600926,2019,4
7.763430217102585e-05,Jaffna Proper,2019-04-07,4/8/2019,-0.4444443345931834,2019,4
0.000114472,Jaffna Proper,2019-04-08,4/9/2019,0.08073923551170302,2019,4
0.000120044,Jaffna Proper,2019-04-09,4/10/2019,0.16017750188248514,2019,4
0.000125826,Jaffna Proper,2019-04-10,4/11/2019,0.24260967276472872,2019,4
0.000113987,Jaffna Proper,2019-04-11,4/12/2019,0.07382474175904172,2019,4
4.419480080409889e-05,Jaffna Proper,2019-04-12,4/13/2019,-0.9211808774668506,2019,4
0.000234077,Jaffna Proper,2019-04-13,4/14/2019,1.7859104216706019,2019,4
0.00010880874674908719,Jaffna Proper,2019-04-14,4/15/2019,0.0,2019,4
0.00010880874674908719,Jaffna Proper,2019-04-15,4/16/2019,0.0,2019,4
0.00010880874674908719,Jaffna Proper,2019-04-16,4/17/2019,0.0,2019,4
0.00010880874674908719,Jaffna Proper,2019-04-17,4/18/2019,0.0,2019,4
0.000153507,Jaffna Proper,2019-04-18,4/19/2019,0.6372490574398215,2019,4
7.74113813114089e-05,Jaffna Proper,2019-04-19,4/20/2019,-0.4476224477708315,2019,4
0.000186305,Jaffna Proper,2019-04-20,4/21/2019,1.1048399153775297,2019,4
0.00010880874674908719,Jaffna Proper,2019-04-21,4/22/2019,0.0,2019,4
0.000165294,Jaffna Proper,2019-04-22,4/23/2019,0.8052926406617181,2019,4
0.000112486,Jaffna Proper,2019-04-23,4/24/2019,0.05242545284616578,2019,4
8.913878220229596e-05,Jaffna Proper,2019-04-24,4/25/2019,-0.280428550461565,2019,4
0.000214369,Jaffna Proper,2019-04-25,4/26/2019,1.5049396116140028,2019,4
0.000208568,Jaffna Proper,2019-04-27,4/28/2019,1.4222365636569125,2019,4
0.00010880874674908719,Jaffna Proper,2019-04-28,4/29/2019,0.0,2019,4
0.00010880874674908719,Jaffna Proper,2019-04-29,4/30/2019,0.0,2019,4
0.00010880874674908719,Jaffna Proper,2019-04-30,5/1/2019,0.0,2019,4
0.000198897,Jaffna Proper,2019-05-01,5/2/2019,1.2843601325600291,2019,5
0.000245487,Jaffna Proper,2019-05-02,5/3/2019,1.9485792334600178,2019,5
0.000116029,Jaffna Proper,2019-05-03,5/4/2019,0.10293689896096855,2019,5
0.000211488,Jaffna Proper,2019-05-04,5/5/2019,1.4638660930543788,2019,5
0.000169004,Jaffna Proper,2019-05-05,5/6/2019,0.8581849536975404,2019,5
1.702930427527027e-05,Jaffna Proper,2019-05-06,5/7/2019,-1.308470889913305,2019,5
7.570836612015874e-05,Jaffna Proper,2019-05-07,5/8/2019,-0.47190180426688655,2019,5
0.000117484,Jaffna Proper,2019-05-08,5/9/2019,0.1236803802189528,2019,5
0.000157735,Jaffna Proper,2019-05-09,5/10/2019,0.6975263349372491,2019,5
0.000106065,Jaffna Proper,2019-05-10,5/11/2019,-0.03911674176381113,2019,5
0.000146653,Jaffna Proper,2019-05-11,5/12/2019,0.539533716860974,2019,5
7.439157444817701e-05,Jaffna Proper,2019-05-12,5/13/2019,-0.49067489249260654,2019,5
0.000199511,Jaffna Proper,2019-05-13,5/14/2019,1.2931137390840173,2019,5
0.000164326,Jaffna Proper,2019-05-14,5/15/2019,0.7914921665326953,2019,5
0.000154551,Jaffna Proper,2019-05-15,5/16/2019,0.652133039868231,2019,5
0.000143534,Jaffna Proper,2019-05-16,5/17/2019,0.49506710652169383,2019,5
0.00015141,Jaffna Proper,2019-05-17,5/18/2019,0.6073527823896546,2019,5
0.000109842,Jaffna Proper,2019-05-18,5/19/2019,0.014730769378048863,2019,5
5.791861019252046e-05,Jaffna Proper,2019-05-19,5/20/2019,-0.7255248067885894,2019,5
0.000124836,Jaffna Proper,2019-05-20,5/21/2019,0.22849555149640954,2019,5
0.00011562,Jaffna Proper,2019-05-21,5/22/2019,0.09710591350769324,2019,5
9.863870001507711e-05,Jaffna Proper,2019-05-22,5/23/2019,-0.14499118475584963,2019,5
0.000123759,Jaffna Proper,2019-05-23,5/24/2019,0.21314109835905645,2019,5
3.835235777056108e-05,Jaffna Proper,2019-05-24,5/25/2019,-1.004474765829072,2019,5
0.0001359,Jaffna Proper,2019-05-25,5/26/2019,0.3862315491859883,2019,5
9.303622604040064e-05,Jaffna Proper,2019-05-26,5/27/2019,-0.2248639090802796,2019,5
0.000159618,Jaffna Proper,2019-05-27,5/28/2019,0.7243716787233551,2019,5
0.000131799,Jaffna Proper,2019-05-28,5/29/2019,0.3277648710835874,2019,5
9.061302230824714e-05,Jaffna Proper,2019-05-29,5/30/2019,-0.2594107690130655,2019,5
