STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043466,"COLOMBO, CE",5/1/2021,0.03,82,88,78
CEM00043466,"COLOMBO, CE",5/2/2021,0,83,89,78
CEM00043466,"COLOMBO, CE",5/3/2021,0.14,82,89,
CEM00043466,"COLOMBO, CE",5/4/2021,0.11,81,88,76
CEM00043466,"COLOMBO, CE",5/5/2021,0.11,83,89,76
CEM00043466,"COLOMBO, CE",5/6/2021,0,82,89,
CEM00043466,"COLOMBO, CE",5/7/2021,0.23,82,89,77
CEM00043466,"COLOMBO, CE",5/8/2021,0.02,83,89,77
CEM00043466,"COLOMBO, CE",5/9/2021,0.05,83,90,77
CEM00043466,"COLOMBO, CE",5/10/2021,0.87,84,90,78
CEM00043466,"COLOMBO, CE",5/11/2021,0,85,90,79
CEM00043466,"COLOMBO, CE",5/12/2021,3.04,82,87,77
CEM00043466,"COLOMBO, CE",5/13/2021,1.36,81,86,78
CEM00043466,"COLOMBO, CE",5/14/2021,1.38,81,87,77
CEM00043466,"COLOMBO, CE",5/15/2021,0.37,84,89,78
CEM00043466,"COLOMBO, CE",5/16/2021,0,85,89,81
CEM00043466,"COLOMBO, CE",5/17/2021,0,86,90,79
CEM00043466,"COLOMBO, CE",5/18/2021,0,86,,81
CEM00043466,"COLOMBO, CE",5/19/2021,0,87,90,82
CEM00043466,"COLOMBO, CE",5/20/2021,0.7,80,90,76
CEM00043466,"COLOMBO, CE",5/21/2021,1.88,80,89,76
CEM00043466,"COLOMBO, CE",5/22/2021,0.99,85,89,77
CEM00043466,"COLOMBO, CE",5/23/2021,0.63,81,85,
CEM00043466,"COLOMBO, CE",5/24/2021,1.48,84,89,77
CEM00043466,"COLOMBO, CE",5/25/2021,0.5,83,85,79
CEM00043466,"COLOMBO, CE",5/26/2021,0.23,83,88,
CEM00043466,"COLOMBO, CE",5/27/2021,0.3,85,88,78
CEM00043466,"COLOMBO, CE",5/28/2021,0.02,85,,83
CEM00043466,"COLOMBO, CE",5/29/2021,0,86,89,83
CEM00043466,"COLOMBO, CE",5/30/2021,0,85,89,83
CEM00043466,"COLOMBO, CE",5/31/2021,0,85,89,
CEM00043466,"COLOMBO, CE",6/1/2021,0,85,89,
CEM00043466,"COLOMBO, CE",6/2/2021,0.13,85,89,81
CEM00043466,"COLOMBO, CE",6/3/2021,0.31,80,,
CEM00043466,"COLOMBO, CE",6/4/2021,5.33,83,,76
CEM00043466,"COLOMBO, CE",6/5/2021,1.28,81,,
CEM00043466,"COLOMBO, CE",6/6/2021,0.15,83,,78
CEM00043466,"COLOMBO, CE",6/7/2021,0.41,83,88,78
CEM00043466,"COLOMBO, CE",6/8/2021,0.43,81,87,
CEM00043466,"COLOMBO, CE",6/9/2021,0.34,81,,77
CEM00043466,"COLOMBO, CE",6/10/2021,0.74,85,88,78
CEM00043466,"COLOMBO, CE",6/11/2021,0,85,88,81
CEM00043466,"COLOMBO, CE",6/12/2021,0.06,84,87,82
CEM00043466,"COLOMBO, CE",6/13/2021,0.26,83,87,78
CEM00043466,"COLOMBO, CE",6/14/2021,2.3,81,87,75
CEM00043466,"COLOMBO, CE",6/15/2021,0,85,88,76
CEM00043466,"COLOMBO, CE",6/16/2021,0,84,,81
CEM00043466,"COLOMBO, CE",6/17/2021,0.13,84,88,81
CEM00043466,"COLOMBO, CE",6/18/2021,0.02,85,89,80
CEM00043466,"COLOMBO, CE",6/19/2021,0,85,88,81
CEM00043466,"COLOMBO, CE",6/20/2021,0,85,88,82
CEM00043466,"COLOMBO, CE",6/21/2021,0,85,88,82
CEM00043466,"COLOMBO, CE",6/22/2021,0,84,88,82
CEM00043466,"COLOMBO, CE",6/23/2021,0.02,84,89,
CEM00043466,"COLOMBO, CE",6/24/2021,0.25,84,88,80
CEM00043466,"COLOMBO, CE",6/25/2021,0,85,88,82
CEM00043466,"COLOMBO, CE",6/26/2021,0.02,85,88,82
CEM00043466,"COLOMBO, CE",6/27/2021,0.04,84,88,
CEM00043466,"COLOMBO, CE",6/28/2021,0.04,84,88,
CEM00043466,"COLOMBO, CE",6/29/2021,0.1,82,88,78
CEM00043466,"COLOMBO, CE",6/30/2021,0.12,83,88,77
CEM00043466,"COLOMBO, CE",7/1/2021,0.02,83,87,80
CEM00043466,"COLOMBO, CE",7/2/2021,0.11,83,,76
CEM00043466,"COLOMBO, CE",7/3/2021,0.19,83,87,79
CEM00043466,"COLOMBO, CE",7/4/2021,0.02,82,88,
CEM00043466,"COLOMBO, CE",7/5/2021,1.01,83,87,78
CEM00043466,"COLOMBO, CE",7/6/2021,0,84,87,82
CEM00043466,"COLOMBO, CE",7/7/2021,0.07,84,88,80
CEM00043466,"COLOMBO, CE",7/8/2021,0.33,84,88,80
CEM00043466,"COLOMBO, CE",7/9/2021,0.22,81,85,
CEM00043466,"COLOMBO, CE",7/10/2021,0.35,81,,77
CEM00043466,"COLOMBO, CE",7/11/2021,0.13,83,86,76
CEM00043466,"COLOMBO, CE",7/12/2021,0.02,84,87,80
CEM00043466,"COLOMBO, CE",7/13/2021,0,84,87,81
CEM00043466,"COLOMBO, CE",7/14/2021,0,83,87,81
CEM00043466,"COLOMBO, CE",7/15/2021,0,84,87,81
CEM00043466,"COLOMBO, CE",7/16/2021,0,84,88,80
CEM00043466,"COLOMBO, CE",7/17/2021,0,83,87,
CEM00043466,"COLOMBO, CE",7/18/2021,0,83,87,81
CEM00043466,"COLOMBO, CE",7/19/2021,0,84,88,
CEM00043466,"COLOMBO, CE",7/20/2021,0,84,88,81
CEM00043466,"COLOMBO, CE",7/21/2021,0,84,88,81
CEM00043466,"COLOMBO, CE",7/22/2021,0.02,83,88,78
CEM00043466,"COLOMBO, CE",7/23/2021,0.04,82,87,
CEM00043466,"COLOMBO, CE",7/24/2021,2.22,80,83,74
CEM00043466,"COLOMBO, CE",7/25/2021,1.93,81,86,76
CEM00043466,"COLOMBO, CE",7/26/2021,3.86,78,81,
CEM00043466,"COLOMBO, CE",7/27/2021,0.13,82,86,74
CEM00043466,"COLOMBO, CE",7/28/2021,0,82,87,
CEM00043466,"COLOMBO, CE",7/29/2021,0,83,87,76
CEM00043466,"COLOMBO, CE",7/30/2021,0,83,87,81
CEM00043466,"COLOMBO, CE",7/31/2021,0,84,87,81
CEM00043466,"COLOMBO, CE",8/1/2021,0,84,87,81
CEM00043466,"COLOMBO, CE",8/2/2021,0,83,87,81
CEM00043466,"COLOMBO, CE",8/3/2021,0,83,87,80
CEM00043466,"COLOMBO, CE",8/4/2021,0.08,83,87,80
CEM00043466,"COLOMBO, CE",8/5/2021,0,83,87,81
CEM00043466,"COLOMBO, CE",8/6/2021,0,84,87,81
CEM00043466,"COLOMBO, CE",8/7/2021,0.03,83,85,80
CEM00043466,"COLOMBO, CE",8/8/2021,0.33,81,85,
CEM00043466,"COLOMBO, CE",8/9/2021,0.28,82,86,78
CEM00043466,"COLOMBO, CE",8/10/2021,0.44,82,86,76
CEM00043466,"COLOMBO, CE",8/11/2021,0,83,85,80
CEM00043466,"COLOMBO, CE",8/12/2021,0,81,83,
CEM00043466,"COLOMBO, CE",8/13/2021,0,82,85,79
CEM00043466,"COLOMBO, CE",8/14/2021,0,82,85,80
CEM00043466,"COLOMBO, CE",8/15/2021,0,82,86,80
CEM00043466,"COLOMBO, CE",8/16/2021,0,83,86,80
CEM00043466,"COLOMBO, CE",8/17/2021,0,82,87,80
CEM00043466,"COLOMBO, CE",8/18/2021,0.25,82,86,77
CEM00043466,"COLOMBO, CE",8/19/2021,0.2,83,86,79
CEM00043466,"COLOMBO, CE",8/20/2021,0,83,87,78
CEM00043466,"COLOMBO, CE",8/21/2021,0,82,85,
CEM00043466,"COLOMBO, CE",8/22/2021,0,82,86,79
CEM00043466,"COLOMBO, CE",8/24/2021,0.32,82,87,77
CEM00043466,"COLOMBO, CE",8/25/2021,0.74,80,,76
CEM00043466,"COLOMBO, CE",8/26/2021,0.92,79,83,76
CEM00043466,"COLOMBO, CE",8/27/2021,1.69,82,85,75
CEM00043466,"COLOMBO, CE",8/28/2021,0.05,82,86,
CEM00043466,"COLOMBO, CE",8/29/2021,0.99,81,86,76
CEM00043466,"COLOMBO, CE",8/30/2021,0.54,83,87,75
CEM00043466,"COLOMBO, CE",8/31/2021,0,84,87,80
CEM00043466,"COLOMBO, CE",9/1/2021,0,84,87,80
CEM00043466,"COLOMBO, CE",9/2/2021,0.11,83,87,79
CEM00043466,"COLOMBO, CE",9/3/2021,0.45,81,86,76
CEM00043466,"COLOMBO, CE",9/4/2021,0.14,81,84,77
CEM00043466,"COLOMBO, CE",9/5/2021,0.22,82,87,76
CEM00043466,"COLOMBO, CE",9/6/2021,0.14,83,87,79
CEM00043466,"COLOMBO, CE",9/7/2021,0.35,83,88,78
CEM00043466,"COLOMBO, CE",9/8/2021,0.37,82,87,77
CEM00043466,"COLOMBO, CE",9/9/2021,0.08,83,87,78
CEM00043466,"COLOMBO, CE",9/10/2021,0,84,88,81
CEM00043466,"COLOMBO, CE",9/11/2021,0.02,84,88,81
CEM00043466,"COLOMBO, CE",9/12/2021,0,84,89,
CEM00043466,"COLOMBO, CE",9/13/2021,1,83,86,78
CEM00043466,"COLOMBO, CE",9/14/2021,0.24,83,88,78
CEM00043466,"COLOMBO, CE",9/15/2021,0.02,83,87,79
CEM00043466,"COLOMBO, CE",9/16/2021,1,81,85,78
CEM00043466,"COLOMBO, CE",9/17/2021,0,83,87,78
CEM00043466,"COLOMBO, CE",9/18/2021,0.01,83,87,
CEM00043466,"COLOMBO, CE",9/19/2021,0.03,84,88,78
CEM00043466,"COLOMBO, CE",9/20/2021,0,83,87,
CEM00043466,"COLOMBO, CE",9/21/2021,1.58,79,82,75
CEM00043466,"COLOMBO, CE",9/22/2021,0.11,84,88,76
CEM00043466,"COLOMBO, CE",9/23/2021,0.02,84,88,80
CEM00043466,"COLOMBO, CE",9/24/2021,0,83,87,82
CEM00043466,"COLOMBO, CE",9/25/2021,0.03,83,87,80
CEM00043466,"COLOMBO, CE",9/26/2021,0,83,87,
CEM00043466,"COLOMBO, CE",9/27/2021,0.7,82,86,
CEM00043466,"COLOMBO, CE",9/28/2021,0.54,81,84,76
CEM00043466,"COLOMBO, CE",9/29/2021,0,83,87,76
CEM00043466,"COLOMBO, CE",9/30/2021,0,83,86,80
CEM00043466,"COLOMBO, CE",10/1/2021,0,77,83,
CEM00043466,"COLOMBO, CE",10/2/2021,1.5,81,86,73
CEM00043466,"COLOMBO, CE",10/3/2021,0.16,81,86,
CEM00043466,"COLOMBO, CE",10/4/2021,0,82,87,80
CEM00043466,"COLOMBO, CE",10/5/2021,0.27,78,81,
CEM00043466,"COLOMBO, CE",10/6/2021,1.76,81,86,75
CEM00043466,"COLOMBO, CE",10/7/2021,0,83,88,76
CEM00043466,"COLOMBO, CE",10/8/2021,0.02,84,88,
CEM00043466,"COLOMBO, CE",10/9/2021,0.05,84,88,80
CEM00043466,"COLOMBO, CE",10/10/2021,0.14,84,88,81
CEM00043466,"COLOMBO, CE",10/11/2021,0.46,82,85,77
CEM00043466,"COLOMBO, CE",10/12/2021,0.04,82,87,
CEM00043466,"COLOMBO, CE",10/13/2021,0.1,84,88,77
CEM00043466,"COLOMBO, CE",10/14/2021,0.06,85,88,81
CEM00043466,"COLOMBO, CE",10/15/2021,0,84,88,
CEM00043466,"COLOMBO, CE",10/16/2021,0.08,83,86,
CEM00043466,"COLOMBO, CE",10/17/2021,0.07,83,,78
CEM00043466,"COLOMBO, CE",10/18/2021,0.05,83,87,80
CEM00043466,"COLOMBO, CE",10/19/2021,0.04,83,87,79
CEM00043466,"COLOMBO, CE",10/20/2021,0.12,81,87,
CEM00043466,"COLOMBO, CE",10/21/2021,2.01,82,87,73
CEM00043466,"COLOMBO, CE",10/22/2021,0.02,82,87,78
CEM00043466,"COLOMBO, CE",10/23/2021,0.09,83,88,77
CEM00043466,"COLOMBO, CE",10/24/2021,0.32,80,86,
CEM00043466,"COLOMBO, CE",10/25/2021,0.07,81,87,
CEM00043466,"COLOMBO, CE",10/26/2021,0.44,79,86,
CEM00043466,"COLOMBO, CE",10/27/2021,0.75,79,86,74
CEM00043466,"COLOMBO, CE",10/28/2021,0.91,79,85,75
CEM00043466,"COLOMBO, CE",10/29/2021,0.37,80,87,76
CEM00043466,"COLOMBO, CE",10/30/2021,0.36,79,85,76
CEM00043466,"COLOMBO, CE",10/31/2021,0.73,81,88,75
CEM00043466,"COLOMBO, CE",11/1/2021,1.52,80,85,77
CEM00043466,"COLOMBO, CE",11/2/2021,0.46,82,87,77
CEM00043466,"COLOMBO, CE",11/3/2021,0,79,85,
CEM00043466,"COLOMBO, CE",11/4/2021,0.56,80,87,75
CEM00043466,"COLOMBO, CE",11/5/2021,0.22,79,86,75
CEM00043466,"COLOMBO, CE",11/6/2021,0.95,81,86,76
CEM00043466,"COLOMBO, CE",11/7/2021,0.83,80,85,
CEM00043466,"COLOMBO, CE",11/8/2021,2.54,76,81,72
CEM00043466,"COLOMBO, CE",11/9/2021,1.65,79,83,74
CEM00043466,"COLOMBO, CE",11/10/2021,0.97,79,85,74
CEM00043466,"COLOMBO, CE",11/11/2021,0.24,81,85,74
CEM00043466,"COLOMBO, CE",11/12/2021,0.56,81,85,77
CEM00043466,"COLOMBO, CE",11/13/2021,0.22,82,87,77
CEM00043466,"COLOMBO, CE",11/14/2021,0.91,78,82,
CEM00043466,"COLOMBO, CE",11/15/2021,1.87,80,85,74
CEM00043466,"COLOMBO, CE",11/16/2021,1.16,80,84,76
CEM00043466,"COLOMBO, CE",11/17/2021,0.33,82,86,
CEM00043466,"COLOMBO, CE",11/18/2021,2.34,82,86,75
CEM00043466,"COLOMBO, CE",11/19/2021,0.27,81,85,
CEM00043466,"COLOMBO, CE",11/20/2021,0.22,81,87,
CEM00043466,"COLOMBO, CE",11/21/2021,0,81,88,73
CEM00043466,"COLOMBO, CE",11/22/2021,0,83,,75
CEM00043466,"COLOMBO, CE",11/23/2021,0,81,92,
CEM00043466,"COLOMBO, CE",11/24/2021,1.63,79,84,75
CEM00043466,"COLOMBO, CE",11/25/2021,0.62,78,,76
CEM00043466,"COLOMBO, CE",11/26/2021,0,82,88,74
CEM00043466,"COLOMBO, CE",11/27/2021,0,81,88,
CEM00043466,"COLOMBO, CE",11/28/2021,0.41,80,87,76
CEM00043466,"COLOMBO, CE",11/29/2021,0.02,80,84,76
CEM00043466,"COLOMBO, CE",11/30/2021,0,80,87,77
CEM00043466,"COLOMBO, CE",12/1/2021,0,81,87,75
CEM00043466,"COLOMBO, CE",12/2/2021,0.03,83,88,75
CEM00043466,"COLOMBO, CE",12/3/2021,0,82,88,77
CEM00043466,"COLOMBO, CE",12/4/2021,0.67,83,88,77
CEM00043466,"COLOMBO, CE",12/5/2021,0,83,89,77
CEM00043466,"COLOMBO, CE",12/6/2021,0.03,82,86,77
CEM00043466,"COLOMBO, CE",12/7/2021,0,84,91,77
CEM00043466,"COLOMBO, CE",12/8/2021,0,83,90,76
CEM00043466,"COLOMBO, CE",12/9/2021,0.22,83,87,78
CEM00043466,"COLOMBO, CE",12/10/2021,0,83,91,76
CEM00043466,"COLOMBO, CE",12/11/2021,1.09,83,91,76
CEM00043466,"COLOMBO, CE",12/12/2021,0,81,89,76
CEM00043466,"COLOMBO, CE",12/13/2021,0.33,78,88,75
CEM00043466,"COLOMBO, CE",12/14/2021,1.24,80,86,75
CEM00043466,"COLOMBO, CE",12/15/2021,0.04,80,87,
CEM00043466,"COLOMBO, CE",12/16/2021,0,82,90,76
CEM00043466,"COLOMBO, CE",12/17/2021,0,82,90,76
CEM00043466,"COLOMBO, CE",12/18/2021,0,82,90,76
CEM00043466,"COLOMBO, CE",12/19/2021,0,83,,
CEM00043466,"COLOMBO, CE",12/20/2021,0,83,91,75
CEM00043466,"COLOMBO, CE",12/21/2021,0,82,89,77
CEM00043466,"COLOMBO, CE",12/22/2021,0,82,90,75
CEM00043466,"COLOMBO, CE",12/23/2021,0,81,89,74
CEM00043466,"COLOMBO, CE",12/24/2021,0,80,89,71
CEM00043466,"COLOMBO, CE",12/25/2021,0,80,88,72
CEM00043466,"COLOMBO, CE",12/26/2021,0,80,87,71
CEM00043466,"COLOMBO, CE",12/27/2021,0,82,90,73
CEM00043466,"COLOMBO, CE",12/28/2021,0,82,90,73
CEM00043466,"COLOMBO, CE",12/29/2021,0,82,90,76
CEM00043466,"COLOMBO, CE",12/30/2021,0,81,89,75
CEM00043466,"COLOMBO, CE",12/31/2021,0.12,81,88,74
CEM00043466,"COLOMBO, CE",1/1/2022,0.01,81,89,75
CEM00043466,"COLOMBO, CE",1/2/2022,0,82,90,76
CEM00043466,"COLOMBO, CE",1/3/2022,0.3,80,90,76
CEM00043466,"COLOMBO, CE",1/4/2022,0.29,81,88,74
CEM00043466,"COLOMBO, CE",1/6/2022,0,83,92,76
CEM00043466,"COLOMBO, CE",1/7/2022,0,84,,76
CEM00043466,"COLOMBO, CE",1/8/2022,0,82,,76
CEM00043466,"COLOMBO, CE",1/9/2022,0,81,94,76
CEM00043466,"COLOMBO, CE",1/10/2022,0.01,80,,76
CEM00043466,"COLOMBO, CE",1/13/2022,0,83,90,77
CEM00043466,"COLOMBO, CE",1/14/2022,0,83,90,77
CEM00043466,"COLOMBO, CE",1/16/2022,0.09,83,89,77
CEM00043466,"COLOMBO, CE",1/17/2022,0,81,,76
CEM00043466,"COLOMBO, CE",1/19/2022,0,82,,77
CEM00043466,"COLOMBO, CE",1/21/2022,0,79,90,68
CEM00043466,"COLOMBO, CE",1/22/2022,0,79,,69
CEM00043466,"COLOMBO, CE",1/24/2022,0,78,,
CEM00043466,"COLOMBO, CE",1/26/2022,0,79,,74
CEM00043466,"COLOMBO, CE",1/28/2022,0,81,,74
CEM00043466,"COLOMBO, CE",1/30/2022,0,81,88,76
CEM00043466,"COLOMBO, CE",1/31/2022,0,82,,78
CEM00043466,"COLOMBO, CE",2/2/2022,0,81,,74
CEM00043466,"COLOMBO, CE",2/3/2022,0,79,87,74
CEM00043466,"COLOMBO, CE",2/4/2022,0,82,87,74
CEM00043466,"COLOMBO, CE",2/5/2022,0,81,,75
CEM00043466,"COLOMBO, CE",2/7/2022,0,80,,76
CEM00043466,"COLOMBO, CE",2/8/2022,0,82,91,73
CEM00043466,"COLOMBO, CE",2/9/2022,0,82,93,75
CEM00043466,"COLOMBO, CE",2/10/2022,0,81,,
CEM00043466,"COLOMBO, CE",2/12/2022,0.01,81,90,76
CEM00043466,"COLOMBO, CE",2/13/2022,0.76,78,,75
CEM00043466,"COLOMBO, CE",2/14/2022,0,81,92,76
CEM00043466,"COLOMBO, CE",2/16/2022,0,79,,
CEM00043466,"COLOMBO, CE",2/18/2022,0,81,,76
CEM00043466,"COLOMBO, CE",2/19/2022,0,80,,
CEM00043466,"COLOMBO, CE",2/21/2022,0,83,,78
CEM00043466,"COLOMBO, CE",2/22/2022,0,84,90,79
CEM00043466,"COLOMBO, CE",2/25/2022,0.05,85,91,78
CEM00043466,"COLOMBO, CE",2/27/2022,0.12,80,,74
CEM00043466,"COLOMBO, CE",2/28/2022,0,83,,75
CEM00043466,"COLOMBO, CE",3/3/2022,0,86,93,79
CEM00043466,"COLOMBO, CE",3/4/2022,0,83,,79
CEM00043466,"COLOMBO, CE",3/5/2022,0,83,90,77
CEM00043466,"COLOMBO, CE",3/9/2022,0.02,83,90,76
CEM00043466,"COLOMBO, CE",3/10/2022,0,85,90,78
CEM00043466,"COLOMBO, CE",3/11/2022,0,82,,
CEM00043466,"COLOMBO, CE",3/12/2022,0.04,77,90,
CEM00043466,"COLOMBO, CE",3/14/2022,0.8,80,,76
CEM00043466,"COLOMBO, CE",3/17/2022,0,83,90,
CEM00043466,"COLOMBO, CE",3/21/2022,0,85,89,80
CEM00043466,"COLOMBO, CE",3/23/2022,0,84,,80
CEM00043466,"COLOMBO, CE",3/26/2022,0,84,89,78
CEM00043466,"COLOMBO, CE",3/27/2022,0,83,,79
CEM00043466,"COLOMBO, CE",3/30/2022,0,83,,79
CEM00043466,"COLOMBO, CE",3/31/2022,0,84,91,77
CEM00043466,"COLOMBO, CE",4/1/2022,0,82,,
CEM00043466,"COLOMBO, CE",4/2/2022,0.01,85,91,78
CEM00043466,"COLOMBO, CE",4/3/2022,0,84,90,
CEM00043466,"COLOMBO, CE",4/4/2022,0.06,83,91,78
CEM00043466,"COLOMBO, CE",4/5/2022,0,81,90,
CEM00043466,"COLOMBO, CE",4/6/2022,0.18,82,90,75
CEM00043466,"COLOMBO, CE",4/7/2022,0,85,92,76
CEM00043466,"COLOMBO, CE",4/8/2022,1.78,77,87,
CEM00043466,"COLOMBO, CE",4/9/2022,0.9,80,86,73
CEM00043466,"COLOMBO, CE",4/10/2022,4.8,77,79,
CEM00043466,"COLOMBO, CE",4/11/2022,0.52,81,87,74
CEM00043466,"COLOMBO, CE",4/12/2022,1.5,81,,
CEM00043466,"COLOMBO, CE",4/13/2022,0.24,82,89,76
CEM00043466,"COLOMBO, CE",4/14/2022,0.6,84,89,76
CEM00043466,"COLOMBO, CE",4/15/2022,0,85,90,79
CEM00043466,"COLOMBO, CE",4/16/2022,0,85,90,79
CEM00043466,"COLOMBO, CE",4/17/2022,0,84,89,79
CEM00043466,"COLOMBO, CE",4/18/2022,0,84,89,79
CEM00043466,"COLOMBO, CE",4/19/2022,0.17,83,86,81
CEM00043466,"COLOMBO, CE",4/20/2022,2.47,84,90,78
CEM00043466,"COLOMBO, CE",4/21/2022,1.01,84,89,79
CEM00043466,"COLOMBO, CE",4/22/2022,0,83,90,
CEM00043466,"COLOMBO, CE",4/23/2022,0.43,83,89,77
CEM00043466,"COLOMBO, CE",4/24/2022,0,85,90,78
CEM00043466,"COLOMBO, CE",4/25/2022,0,83,89,78
CEM00043466,"COLOMBO, CE",4/26/2022,0.17,85,90,79
CEM00043466,"COLOMBO, CE",4/27/2022,0,84,90,
CEM00043466,"COLOMBO, CE",4/28/2022,2.8,83,90,77
CEM00043466,"COLOMBO, CE",4/29/2022,0.02,85,90,77
CEM00043466,"COLOMBO, CE",4/30/2022,0.52,86,91,79
CEM00043466,"COLOMBO, CE",5/1/2022,0.5,86,88,81
CEM00043466,"COLOMBO, CE",5/2/2022,0.14,87,90,82
CEM00043466,"COLOMBO, CE",5/3/2022,0.02,87,,84
CEM00043466,"COLOMBO, CE",5/4/2022,0,87,91,82
CEM00043466,"COLOMBO, CE",5/5/2022,0.09,84,90,
CEM00043466,"COLOMBO, CE",5/6/2022,1.79,85,90,76
CEM00043466,"COLOMBO, CE",5/7/2022,0,87,90,79
CEM00043466,"COLOMBO, CE",5/8/2022,0,87,90,84
CEM00043466,"COLOMBO, CE",5/9/2022,0,86,90,
CEM00043466,"COLOMBO, CE",5/10/2022,0.27,86,90,81
CEM00043466,"COLOMBO, CE",5/11/2022,0,86,90,
CEM00043466,"COLOMBO, CE",5/12/2022,0.14,83,89,79
CEM00043466,"COLOMBO, CE",5/13/2022,1.42,81,83,78
CEM00043466,"COLOMBO, CE",5/14/2022,0.11,82,86,79
CEM00043466,"COLOMBO, CE",5/15/2022,0.11,84,88,79
CEM00043466,"COLOMBO, CE",5/16/2022,0.65,83,88,78
CEM00043466,"COLOMBO, CE",5/17/2022,0.25,83,87,78
CEM00043466,"COLOMBO, CE",5/18/2022,0.06,83,87,78
CEM00043466,"COLOMBO, CE",5/19/2022,0.66,83,88,77
CEM00043466,"COLOMBO, CE",5/20/2022,0.11,84,87,79
CEM00043466,"COLOMBO, CE",5/21/2022,0.03,85,88,81
CEM00043466,"COLOMBO, CE",5/22/2022,0.02,85,88,82
CEM00043466,"COLOMBO, CE",5/23/2022,0.09,84,88,80
CEM00043466,"COLOMBO, CE",5/24/2022,0.05,83,87,
CEM00043466,"COLOMBO, CE",5/25/2022,0.54,84,87,77
CEM00043466,"COLOMBO, CE",5/26/2022,0.28,82,,
CEM00043466,"COLOMBO, CE",5/27/2022,1.72,81,85,76
CEM00043466,"COLOMBO, CE",5/28/2022,0.04,83,87,79
CEM00043466,"COLOMBO, CE",5/29/2022,0.38,80,85,78
CEM00043466,"COLOMBO, CE",5/30/2022,0.59,81,86,76
CEM00043466,"COLOMBO, CE",5/31/2022,3.2,78,,
CEM00043466,"COLOMBO, CE",6/1/2022,0.85,83,86,75
CEM00043466,"COLOMBO, CE",6/2/2022,0,84,88,80
CEM00043466,"COLOMBO, CE",6/3/2022,0.37,84,88,80
CEM00043466,"COLOMBO, CE",6/4/2022,0.07,83,87,
CEM00043466,"COLOMBO, CE",6/5/2022,0.19,83,87,79
CEM00043466,"COLOMBO, CE",6/6/2022,0.01,83,,
CEM00043466,"COLOMBO, CE",6/7/2022,0,83,86,
CEM00043466,"COLOMBO, CE",6/8/2022,,83,88,
CEM00043466,"COLOMBO, CE",6/9/2022,0.07,83,87,81
CEM00043466,"COLOMBO, CE",6/10/2022,0.17,84,87,81
CEM00043466,"COLOMBO, CE",6/11/2022,0.02,82,86,81
CEM00043466,"COLOMBO, CE",6/12/2022,0.04,82,87,79
CEM00043466,"COLOMBO, CE",6/13/2022,0.16,83,88,78
CEM00043466,"COLOMBO, CE",6/14/2022,0,84,87,80
CEM00043466,"COLOMBO, CE",6/15/2022,0.04,83,88,80
CEM00043466,"COLOMBO, CE",6/16/2022,1.04,82,86,
CEM00043466,"COLOMBO, CE",6/17/2022,0.01,83,87,79
CEM00043466,"COLOMBO, CE",6/18/2022,0.34,82,87,78
CEM00043466,"COLOMBO, CE",6/19/2022,0.33,83,87,77
CEM00043466,"COLOMBO, CE",6/20/2022,0,83,87,
CEM00043466,"COLOMBO, CE",6/21/2022,0,85,88,82
CEM00043466,"COLOMBO, CE",6/22/2022,0,83,88,
CEM00043466,"COLOMBO, CE",6/23/2022,0.39,84,87,
CEM00043466,"COLOMBO, CE",6/24/2022,0.15,83,87,81
CEM00043466,"COLOMBO, CE",6/25/2022,0,84,88,81
CEM00043466,"COLOMBO, CE",6/26/2022,0.07,84,,80
CEM00043466,"COLOMBO, CE",6/27/2022,0,85,88,82
CEM00043466,"COLOMBO, CE",6/28/2022,0,84,89,82
CEM00043466,"COLOMBO, CE",6/29/2022,0,84,88,
CEM00043466,"COLOMBO, CE",6/30/2022,0,82,85,
CEM00043466,"COLOMBO, CE",7/1/2022,0,84,87,82
CEM00043466,"COLOMBO, CE",7/2/2022,0,84,89,
CEM00043466,"COLOMBO, CE",7/3/2022,0.04,82,84,80
CEM00043466,"COLOMBO, CE",7/4/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",7/5/2022,0,83,86,79
CEM00043466,"COLOMBO, CE",7/6/2022,0,83,86,79
CEM00043466,"COLOMBO, CE",7/7/2022,0,81,86,
CEM00043466,"COLOMBO, CE",7/8/2022,0,83,87,78
CEM00043466,"COLOMBO, CE",7/9/2022,0,83,87,79
CEM00043466,"COLOMBO, CE",7/10/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",7/11/2022,0.02,82,85,78
CEM00043466,"COLOMBO, CE",7/12/2022,0,84,87,80
CEM00043466,"COLOMBO, CE",7/16/2022,0.06,83,88,79
CEM00043466,"COLOMBO, CE",7/17/2022,0,84,89,80
CEM00043466,"COLOMBO, CE",7/18/2022,0,84,88,81
CEM00043466,"COLOMBO, CE",7/19/2022,0,83,90,80
CEM00043466,"COLOMBO, CE",7/20/2022,0.03,82,87,80
CEM00043466,"COLOMBO, CE",7/21/2022,0.02,81,85,80
CEM00043466,"COLOMBO, CE",7/22/2022,0.09,82,85,79
CEM00043466,"COLOMBO, CE",7/23/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",7/24/2022,0,82,86,80
CEM00043466,"COLOMBO, CE",7/25/2022,0,83,87,81
CEM00043466,"COLOMBO, CE",7/26/2022,0,83,88,80
