,Kandy Proper,5/19/2020,5/20/2020
,Kandy Proper,5/20/2020,5/21/2020
5.9778085832233474e-05,Kandy Proper,5/21/2020,5/22/2020
,Kandy Proper,5/22/2020,5/23/2020
-3.45E-05,Kandy Proper,5/23/2020,5/24/2020
9.378034273934049e-05,Kandy Proper,5/24/2020,5/25/2020
,Kandy Proper,5/25/2020,5/26/2020
0.000137324,Kandy Proper,5/26/2020,5/27/2020
7.19252801574543e-05,Kandy Proper,5/27/2020,5/28/2020
0.000125178,Kandy Proper,5/28/2020,5/29/2020
-1.85E-05,Kandy Proper,5/29/2020,5/30/2020
2.452850172028484e-05,Kandy Proper,5/30/2020,5/31/2020
-9.59E-06,Kandy Proper,5/31/2020,6/1/2020
0.00019859,Kandy Proper,6/1/2020,6/2/2020
9.919274367323932e-05,Kandy Proper,6/2/2020,6/3/2020
4.0568798727827823e-05,Kandy Proper,6/3/2020,6/4/2020
5.875759578402897e-05,Kandy Proper,6/4/2020,6/5/2020
7.413875793667798e-05,Kandy Proper,6/5/2020,6/6/2020
,Kandy Proper,6/6/2020,6/7/2020
,Kandy Proper,6/7/2020,6/8/2020
,Kandy Proper,6/8/2020,6/9/2020
5.5273396309281816e-05,Kandy Proper,6/9/2020,6/10/2020
,Kandy Proper,6/10/2020,6/11/2020
,Kandy Proper,6/11/2020,6/12/2020
,Kandy Proper,6/12/2020,6/13/2020
0.000192428,Kandy Proper,6/13/2020,6/14/2020
2.288989126863385e-05,Kandy Proper,6/14/2020,6/15/2020
0.000137896,Kandy Proper,6/15/2020,6/16/2020
0.000179837,Kandy Proper,6/16/2020,6/17/2020
,Kandy Proper,6/17/2020,6/18/2020
9.347759003517042e-05,Kandy Proper,6/18/2020,6/19/2020
-3.34E-05,Kandy Proper,6/19/2020,6/20/2020
6.290926119445101e-05,Kandy Proper,6/20/2020,6/21/2020
,Kandy Proper,6/21/2020,6/22/2020
4.1924184111101534e-05,Kandy Proper,6/22/2020,6/23/2020
,Kandy Proper,6/23/2020,6/24/2020
7.439807721466363e-05,Kandy Proper,6/24/2020,6/25/2020
,Kandy Proper,6/25/2020,6/26/2020
3.634412960661862e-05,Kandy Proper,6/26/2020,6/27/2020
0.000103521,Kandy Proper,6/27/2020,6/28/2020
,Kandy Proper,6/28/2020,6/29/2020
7.50787554440214e-05,Kandy Proper,6/29/2020,6/30/2020
9.300456479088662e-05,Kandy Proper,6/30/2020,7/1/2020
,Kandy Proper,7/1/2020,7/2/2020
9.602947091989941e-05,Kandy Proper,7/2/2020,7/3/2020
,Kandy Proper,7/3/2020,7/4/2020
,Kandy Proper,7/4/2020,7/5/2020
7.786278896859889e-05,Kandy Proper,7/5/2020,7/6/2020
9.247921794465605e-05,Kandy Proper,7/6/2020,7/7/2020
0.000138026,Kandy Proper,7/7/2020,7/8/2020
0.000147531,Kandy Proper,7/8/2020,7/9/2020
,Kandy Proper,7/9/2020,7/10/2020
,Kandy Proper,7/10/2020,7/11/2020
0.000156111,Kandy Proper,7/11/2020,7/12/2020
9.297545808427273e-05,Kandy Proper,7/12/2020,7/13/2020
0.000181537,Kandy Proper,7/13/2020,7/14/2020
5.6862822195512606e-05,Kandy Proper,7/14/2020,7/15/2020
,Kandy Proper,7/15/2020,7/16/2020
,Kandy Proper,7/16/2020,7/17/2020
,Kandy Proper,7/17/2020,7/18/2020
,Kandy Proper,7/18/2020,7/19/2020
,Kandy Proper,7/19/2020,7/20/2020
,Kandy Proper,7/20/2020,7/21/2020
4.0588043353301246e-05,Kandy Proper,7/21/2020,7/22/2020
-2.87E-05,Kandy Proper,7/22/2020,7/23/2020
0.00010365,Kandy Proper,7/23/2020,7/24/2020
0.000100404,Kandy Proper,7/24/2020,7/25/2020
,Kandy Proper,7/25/2020,7/26/2020
,Kandy Proper,7/26/2020,7/27/2020
,Kandy Proper,7/27/2020,7/28/2020
,Kandy Proper,7/28/2020,7/29/2020
,Kandy Proper,7/29/2020,7/30/2020
,Kandy Proper,7/30/2020,7/31/2020
-5.82E-05,Kandy Proper,7/31/2020,8/1/2020
,Kandy Proper,8/1/2020,8/2/2020
,Kandy Proper,8/2/2020,8/3/2020
,Kandy Proper,8/3/2020,8/4/2020
,Kandy Proper,8/4/2020,8/5/2020
,Kandy Proper,8/5/2020,8/6/2020
,Kandy Proper,8/6/2020,8/7/2020
,Kandy Proper,8/7/2020,8/8/2020
,Kandy Proper,8/8/2020,8/9/2020
,Kandy Proper,8/9/2020,8/10/2020
,Kandy Proper,8/10/2020,8/11/2020
,Kandy Proper,8/11/2020,8/12/2020
7.586057603543336e-05,Kandy Proper,8/12/2020,8/13/2020
-2.90E-05,Kandy Proper,8/13/2020,8/14/2020
0.000127192,Kandy Proper,8/14/2020,8/15/2020
,Kandy Proper,8/15/2020,8/16/2020
,Kandy Proper,8/16/2020,8/17/2020
3.644088504204493e-05,Kandy Proper,8/17/2020,8/18/2020
5.4838374249355775e-05,Kandy Proper,8/18/2020,8/19/2020
0.000130037,Kandy Proper,8/19/2020,8/20/2020
0.000133199,Kandy Proper,8/20/2020,8/21/2020
9.655315629476697e-05,Kandy Proper,8/21/2020,8/22/2020
0.000122878,Kandy Proper,8/22/2020,8/23/2020
8.472898340419462e-05,Kandy Proper,8/23/2020,8/24/2020
7.197216665810354e-05,Kandy Proper,8/24/2020,8/25/2020
0.000151195,Kandy Proper,8/25/2020,8/26/2020
0.000103938,Kandy Proper,8/26/2020,8/27/2020
0.000206907,Kandy Proper,8/27/2020,8/28/2020
9.410559345347803e-05,Kandy Proper,8/28/2020,8/29/2020
0.00010834,Kandy Proper,8/29/2020,8/30/2020
,Kandy Proper,8/30/2020,8/31/2020
1.7858797562988964e-05,Kandy Proper,8/31/2020,9/1/2020
,Kandy Proper,9/1/2020,9/2/2020
,Kandy Proper,9/2/2020,9/3/2020
,Kandy Proper,9/3/2020,9/4/2020
0.000156162,Kandy Proper,9/4/2020,9/5/2020
0.000211295,Kandy Proper,9/5/2020,9/6/2020
,Kandy Proper,9/6/2020,9/7/2020
,Kandy Proper,9/7/2020,9/8/2020
,Kandy Proper,9/8/2020,9/9/2020
,Kandy Proper,9/9/2020,9/10/2020
,Kandy Proper,9/10/2020,9/11/2020
,Kandy Proper,9/11/2020,9/12/2020
,Kandy Proper,9/12/2020,9/13/2020
,Kandy Proper,9/13/2020,9/14/2020
,Kandy Proper,9/14/2020,9/15/2020
,Kandy Proper,9/15/2020,9/16/2020
-6.40E-06,Kandy Proper,9/16/2020,9/17/2020
,Kandy Proper,9/17/2020,9/18/2020
,Kandy Proper,9/18/2020,9/19/2020
,Kandy Proper,9/19/2020,9/20/2020
,Kandy Proper,9/20/2020,9/21/2020
,Kandy Proper,9/21/2020,9/22/2020
,Kandy Proper,9/22/2020,9/23/2020
,Kandy Proper,9/23/2020,9/24/2020
,Kandy Proper,9/24/2020,9/25/2020
,Kandy Proper,9/25/2020,9/26/2020
2.9140114786906538e-05,Kandy Proper,9/26/2020,9/27/2020
5.918115428814198e-05,Kandy Proper,9/27/2020,9/28/2020
,Kandy Proper,9/28/2020,9/29/2020
,Kandy Proper,9/29/2020,9/30/2020
,Kandy Proper,9/30/2020,10/1/2020
,Kandy Proper,10/1/2020,10/2/2020
6.187819825380392e-05,Kandy Proper,10/2/2020,10/3/2020
,Kandy Proper,10/3/2020,10/4/2020
-8.41E-05,Kandy Proper,10/4/2020,10/5/2020
2.340741803698854e-05,Kandy Proper,10/5/2020,10/6/2020
0.000153065,Kandy Proper,10/6/2020,10/7/2020
,Kandy Proper,10/7/2020,10/8/2020
0.000239526,Kandy Proper,10/8/2020,10/9/2020
,Kandy Proper,10/9/2020,10/10/2020
,Kandy Proper,10/10/2020,10/11/2020
,Kandy Proper,10/11/2020,10/12/2020
0.000119172,Kandy Proper,10/12/2020,10/13/2020
,Kandy Proper,10/13/2020,10/14/2020
,Kandy Proper,10/14/2020,10/15/2020
,Kandy Proper,10/15/2020,10/16/2020
,Kandy Proper,10/16/2020,10/17/2020
,Kandy Proper,10/17/2020,10/18/2020
9.942865362783062e-05,Kandy Proper,10/18/2020,10/19/2020
5.091611358656925e-05,Kandy Proper,10/19/2020,10/20/2020
0.000180224,Kandy Proper,10/20/2020,10/21/2020
,Kandy Proper,10/21/2020,10/22/2020
-4.55E-05,Kandy Proper,10/22/2020,10/23/2020
0.000141396,Kandy Proper,10/23/2020,10/24/2020
,Kandy Proper,10/24/2020,10/25/2020
0.00012531,Kandy Proper,10/25/2020,10/26/2020
0.00010546,Kandy Proper,10/26/2020,10/27/2020
0.000290678,Kandy Proper,10/27/2020,10/28/2020
0.00023018,Kandy Proper,10/28/2020,10/29/2020
1.5190680648411468e-05,Kandy Proper,10/29/2020,10/30/2020
2.0346973745964616e-05,Kandy Proper,10/30/2020,10/31/2020
0.000266956,Kandy Proper,10/31/2020,11/1/2020
0.000114404,Kandy Proper,11/1/2020,11/2/2020
0.000317403,Kandy Proper,11/2/2020,11/3/2020
0.000194005,Kandy Proper,11/3/2020,11/4/2020
,Kandy Proper,11/4/2020,11/5/2020
0.000215201,Kandy Proper,11/5/2020,11/6/2020
7.865702273595624e-05,Kandy Proper,11/6/2020,11/7/2020
1.4512602882058574e-05,Kandy Proper,11/7/2020,11/8/2020
,Kandy Proper,11/8/2020,11/9/2020
,Kandy Proper,11/9/2020,11/10/2020
,Kandy Proper,11/10/2020,11/11/2020
,Kandy Proper,11/11/2020,11/12/2020
,Kandy Proper,11/12/2020,11/13/2020
5.822340171636285e-05,Kandy Proper,11/13/2020,11/14/2020
-0.000228181,Kandy Proper,11/14/2020,11/15/2020
2.080764581499092e-06,Kandy Proper,11/15/2020,11/16/2020
,Kandy Proper,11/16/2020,11/17/2020
0.000215569,Kandy Proper,11/17/2020,11/18/2020
0.000119201,Kandy Proper,11/18/2020,11/19/2020
-0.000111025,Kandy Proper,11/19/2020,11/20/2020
0.000154588,Kandy Proper,11/20/2020,11/21/2020
,Kandy Proper,11/21/2020,11/22/2020
,Kandy Proper,11/22/2020,11/23/2020
,Kandy Proper,11/23/2020,11/24/2020
,Kandy Proper,11/24/2020,11/25/2020
,Kandy Proper,11/25/2020,11/26/2020
6.702725268554318e-05,Kandy Proper,11/26/2020,11/27/2020
8.321889173172491e-05,Kandy Proper,11/27/2020,11/28/2020
0.000203563,Kandy Proper,11/28/2020,11/29/2020
0.000152243,Kandy Proper,11/29/2020,11/30/2020
,Kandy Proper,11/30/2020,12/1/2020
,Kandy Proper,12/1/2020,12/2/2020
,Kandy Proper,12/2/2020,12/3/2020
,Kandy Proper,12/3/2020,12/4/2020
,Kandy Proper,12/4/2020,12/5/2020
,Kandy Proper,12/5/2020,12/6/2020
2.2180559640723077e-05,Kandy Proper,12/6/2020,12/7/2020
6.569795051088172e-05,Kandy Proper,12/7/2020,12/8/2020
,Kandy Proper,12/8/2020,12/9/2020
0.000113002,Kandy Proper,12/9/2020,12/10/2020
-8.22E-06,Kandy Proper,12/10/2020,12/11/2020
0.000221421,Kandy Proper,12/11/2020,12/12/2020
0.000321553,Kandy Proper,12/12/2020,12/13/2020
,Kandy Proper,12/13/2020,12/14/2020
0.000100042,Kandy Proper,12/14/2020,12/15/2020
5.524074311449292e-05,Kandy Proper,12/15/2020,12/16/2020
0.000103865,Kandy Proper,12/16/2020,12/17/2020
0.000195954,Kandy Proper,12/17/2020,12/18/2020
,Kandy Proper,12/18/2020,12/19/2020
1.6758892768918845e-05,Kandy Proper,12/19/2020,12/20/2020
,Kandy Proper,12/20/2020,12/21/2020
,Kandy Proper,12/21/2020,12/22/2020
,Kandy Proper,12/22/2020,12/23/2020
,Kandy Proper,12/23/2020,12/24/2020
,Kandy Proper,12/24/2020,12/25/2020
0.000705162,Kandy Proper,12/25/2020,12/26/2020
,Kandy Proper,12/26/2020,12/27/2020
,Kandy Proper,12/27/2020,12/28/2020
,Kandy Proper,12/28/2020,12/29/2020
6.056729718064181e-05,Kandy Proper,12/29/2020,12/30/2020
0.00013321,Kandy Proper,12/30/2020,12/31/2020
,Kandy Proper,12/31/2020,1/1/2021
,Kandy Proper,1/1/2021,1/2/2021
,Kandy Proper,1/2/2021,1/3/2021
,Kandy Proper,1/3/2021,1/4/2021
-1.33E-05,Kandy Proper,1/4/2021,1/5/2021
,Kandy Proper,1/5/2021,1/6/2021
0.00015411,Kandy Proper,1/6/2021,1/7/2021
0.000118833,Kandy Proper,1/7/2021,1/8/2021
,Kandy Proper,1/8/2021,1/9/2021
,Kandy Proper,1/9/2021,1/10/2021
,Kandy Proper,1/10/2021,1/11/2021
,Kandy Proper,1/11/2021,1/12/2021
,Kandy Proper,1/12/2021,1/13/2021
,Kandy Proper,1/13/2021,1/14/2021
,Kandy Proper,1/14/2021,1/15/2021
,Kandy Proper,1/15/2021,1/16/2021
0.000134485,Kandy Proper,1/16/2021,1/17/2021
,Kandy Proper,1/17/2021,1/18/2021
,Kandy Proper,1/18/2021,1/19/2021
,Kandy Proper,1/19/2021,1/20/2021
3.145359393954347e-05,Kandy Proper,1/20/2021,1/21/2021
9.294210274479907e-05,Kandy Proper,1/21/2021,1/22/2021
0.000122607,Kandy Proper,1/22/2021,1/23/2021
-2.97E-05,Kandy Proper,1/23/2021,1/24/2021
0.000162129,Kandy Proper,1/24/2021,1/25/2021
1.8813652422668293e-05,Kandy Proper,1/25/2021,1/26/2021
0.000154227,Kandy Proper,1/26/2021,1/27/2021
3.818941598361816e-05,Kandy Proper,1/27/2021,1/28/2021
0.000137352,Kandy Proper,1/28/2021,1/29/2021
,Kandy Proper,1/29/2021,1/30/2021
3.730893602760257e-05,Kandy Proper,1/30/2021,1/31/2021
4.774973615060208e-05,Kandy Proper,1/31/2021,2/1/2021
,Kandy Proper,2/1/2021,2/2/2021
,Kandy Proper,2/2/2021,2/3/2021
,Kandy Proper,2/3/2021,2/4/2021
7.294355895178421e-05,Kandy Proper,2/4/2021,2/5/2021
4.393607376604848e-05,Kandy Proper,2/5/2021,2/6/2021
-0.000101533,Kandy Proper,2/6/2021,2/7/2021
,Kandy Proper,2/7/2021,2/8/2021
,Kandy Proper,2/8/2021,2/9/2021
1.089114357400706e-05,Kandy Proper,2/9/2021,2/10/2021
0.000234657,Kandy Proper,2/10/2021,2/11/2021
0.000107016,Kandy Proper,2/11/2021,2/12/2021
0.000159289,Kandy Proper,2/12/2021,2/13/2021
0.00014594,Kandy Proper,2/13/2021,2/14/2021
,Kandy Proper,2/14/2021,2/15/2021
9.212046465180807e-05,Kandy Proper,2/15/2021,2/16/2021
0.000134844,Kandy Proper,2/16/2021,2/17/2021
0.000219197,Kandy Proper,2/17/2021,2/18/2021
0.000107368,Kandy Proper,2/18/2021,2/19/2021
9.539193634198441e-05,Kandy Proper,2/19/2021,2/20/2021
-1.09E-05,Kandy Proper,2/20/2021,2/21/2021
8.793830534806351e-06,Kandy Proper,2/21/2021,2/22/2021
2.9869225605117377e-05,Kandy Proper,2/22/2021,2/23/2021
-0.000104214,Kandy Proper,2/23/2021,2/24/2021
0.000102654,Kandy Proper,2/24/2021,2/25/2021
0.000134376,Kandy Proper,2/25/2021,2/26/2021
0.00026086,Kandy Proper,2/26/2021,2/27/2021
0.000133541,Kandy Proper,2/27/2021,2/28/2021
0.000242572,Kandy Proper,2/28/2021,3/1/2021
7.992640203330773e-05,Kandy Proper,3/1/2021,3/2/2021
-3.60E-05,Kandy Proper,3/2/2021,3/3/2021
8.649164993459126e-05,Kandy Proper,3/3/2021,3/4/2021
0.000120618,Kandy Proper,3/4/2021,3/5/2021
,Kandy Proper,3/5/2021,3/6/2021
-3.69E-05,Kandy Proper,3/6/2021,3/7/2021
-0.000135557,Kandy Proper,3/7/2021,3/8/2021
,Kandy Proper,3/8/2021,3/9/2021
7.39241545383116e-05,Kandy Proper,3/9/2021,3/10/2021
,Kandy Proper,3/10/2021,3/11/2021
,Kandy Proper,3/11/2021,3/12/2021
0.000184641,Kandy Proper,3/12/2021,3/13/2021
7.165580708523753e-05,Kandy Proper,3/13/2021,3/14/2021
4.587080981322053e-05,Kandy Proper,3/14/2021,3/15/2021
0.000160423,Kandy Proper,3/15/2021,3/16/2021
0.000111651,Kandy Proper,3/16/2021,3/17/2021
0.000218437,Kandy Proper,3/17/2021,3/18/2021
,Kandy Proper,3/18/2021,3/19/2021
,Kandy Proper,3/19/2021,3/20/2021
5.29361510440306e-05,Kandy Proper,3/20/2021,3/21/2021
,Kandy Proper,3/21/2021,3/22/2021
3.5615203145849084e-05,Kandy Proper,3/22/2021,3/23/2021
-3.88E-05,Kandy Proper,3/23/2021,3/24/2021
,Kandy Proper,3/24/2021,3/25/2021
,Kandy Proper,3/25/2021,3/26/2021
,Kandy Proper,3/26/2021,3/27/2021
,Kandy Proper,3/27/2021,3/28/2021
,Kandy Proper,3/28/2021,3/29/2021
9.931758477976484e-05,Kandy Proper,3/29/2021,3/30/2021
0.000143385,Kandy Proper,3/30/2021,3/31/2021
0.000182486,Kandy Proper,3/31/2021,4/1/2021
0.000204383,Kandy Proper,4/1/2021,4/2/2021
0.000272072,Kandy Proper,4/2/2021,4/3/2021
0.000143429,Kandy Proper,4/3/2021,4/4/2021
0.000172544,Kandy Proper,4/4/2021,4/5/2021
0.000209572,Kandy Proper,4/5/2021,4/6/2021
0.000226547,Kandy Proper,4/6/2021,4/7/2021
4.0168496306063e-05,Kandy Proper,4/7/2021,4/8/2021
2.3951690059176273e-06,Kandy Proper,4/8/2021,4/9/2021
,Kandy Proper,4/9/2021,4/10/2021
,Kandy Proper,4/10/2021,4/11/2021
,Kandy Proper,4/11/2021,4/12/2021
0.000213884,Kandy Proper,4/12/2021,4/13/2021
,Kandy Proper,4/13/2021,4/14/2021
,Kandy Proper,4/14/2021,4/15/2021
0.000165361,Kandy Proper,4/15/2021,4/16/2021
0.000131399,Kandy Proper,4/16/2021,4/17/2021
0.00019437,Kandy Proper,4/17/2021,4/18/2021
0.000183098,Kandy Proper,4/18/2021,4/19/2021
0.000114639,Kandy Proper,4/19/2021,4/20/2021
6.728160450488812e-05,Kandy Proper,4/20/2021,4/21/2021
0.000152085,Kandy Proper,4/21/2021,4/22/2021
0.000213966,Kandy Proper,4/22/2021,4/23/2021
0.000178302,Kandy Proper,4/23/2021,4/24/2021
0.000167376,Kandy Proper,4/24/2021,4/25/2021
,Kandy Proper,4/25/2021,4/26/2021
0.000167527,Kandy Proper,4/26/2021,4/27/2021
0.000224054,Kandy Proper,4/27/2021,4/28/2021
0.000176126,Kandy Proper,4/28/2021,4/29/2021
,Kandy Proper,4/29/2021,4/30/2021
,Kandy Proper,4/30/2021,5/1/2021
,Kandy Proper,5/1/2021,5/2/2021
,Kandy Proper,5/2/2021,5/3/2021
0.000203917,Kandy Proper,5/3/2021,5/4/2021
0.000129001,Kandy Proper,5/4/2021,5/5/2021
,Kandy Proper,5/5/2021,5/6/2021
4.5359877531792387e-05,Kandy Proper,5/6/2021,5/7/2021
8.260900233832944e-05,Kandy Proper,5/7/2021,5/8/2021
,Kandy Proper,5/8/2021,5/9/2021
,Kandy Proper,5/9/2021,5/10/2021
,Kandy Proper,5/10/2021,5/11/2021
8.832209544451476e-05,Kandy Proper,5/11/2021,5/12/2021
,Kandy Proper,5/12/2021,5/13/2021
,Kandy Proper,5/13/2021,5/14/2021
0.00012043,Kandy Proper,5/14/2021,5/15/2021
,Kandy Proper,5/15/2021,5/16/2021
,Kandy Proper,5/16/2021,5/17/2021
8.26365839024178e-05,Kandy Proper,5/17/2021,5/18/2021
0.0001262,Kandy Proper,5/18/2021,5/19/2021
0.00025147,Kandy Proper,5/19/2021,5/20/2021
,Kandy Proper,5/20/2021,5/21/2021
,Kandy Proper,5/21/2021,5/22/2021
,Kandy Proper,5/22/2021,5/23/2021
,Kandy Proper,5/23/2021,5/24/2021
,Kandy Proper,5/24/2021,5/25/2021
,Kandy Proper,5/25/2021,5/26/2021
,Kandy Proper,5/26/2021,5/27/2021
,Kandy Proper,5/27/2021,5/28/2021
9.259006666023173e-05,Kandy Proper,5/28/2021,5/29/2021
,Kandy Proper,5/29/2021,5/30/2021
-6.31E-05,Kandy Proper,5/30/2021,5/31/2021
-1.76E-06,Kandy Proper,5/31/2021,6/1/2021
3.0412926917752886e-05,Kandy Proper,6/1/2021,6/2/2021
1.9192176214982037e-05,Kandy Proper,6/2/2021,6/3/2021
,Kandy Proper,6/3/2021,6/4/2021
,Kandy Proper,6/4/2021,6/5/2021
,Kandy Proper,6/5/2021,6/6/2021
,Kandy Proper,6/6/2021,6/7/2021
,Kandy Proper,6/7/2021,6/8/2021
,Kandy Proper,6/8/2021,6/9/2021
,Kandy Proper,6/9/2021,6/10/2021
0.000127666,Kandy Proper,6/10/2021,6/11/2021
-1.20E-05,Kandy Proper,6/11/2021,6/12/2021
-4.82E-05,Kandy Proper,6/12/2021,6/13/2021
0.000160556,Kandy Proper,6/13/2021,6/14/2021
-9.72E-05,Kandy Proper,6/14/2021,6/15/2021
-5.25E-07,Kandy Proper,6/15/2021,6/16/2021
2.3261638402328353e-05,Kandy Proper,6/16/2021,6/17/2021
,Kandy Proper,6/17/2021,6/18/2021
0.000111975,Kandy Proper,6/18/2021,6/19/2021
5.2291692177625585e-05,Kandy Proper,6/19/2021,6/20/2021
4.1685606433043056e-05,Kandy Proper,6/20/2021,6/21/2021
0.000182855,Kandy Proper,6/21/2021,6/22/2021
,Kandy Proper,6/22/2021,6/23/2021
7.135932592072925e-05,Kandy Proper,6/23/2021,6/24/2021
0.000103607,Kandy Proper,6/24/2021,6/25/2021
5.581569220675591e-05,Kandy Proper,6/25/2021,6/26/2021
,Kandy Proper,6/26/2021,6/27/2021
3.405406309894988e-05,Kandy Proper,6/27/2021,6/28/2021
7.76649480737224e-05,Kandy Proper,6/28/2021,6/29/2021
9.991646785874659e-05,Kandy Proper,6/29/2021,6/30/2021
,Kandy Proper,6/30/2021,7/1/2021
0.000112162,Kandy Proper,7/1/2021,7/2/2021
,Kandy Proper,7/2/2021,7/3/2021
,Kandy Proper,7/3/2021,7/4/2021
,Kandy Proper,7/4/2021,7/5/2021
-0.000130826,Kandy Proper,7/5/2021,7/6/2021
-0.000150646,Kandy Proper,7/6/2021,7/7/2021
-7.82E-05,Kandy Proper,7/7/2021,7/8/2021
,Kandy Proper,7/8/2021,7/9/2021
,Kandy Proper,7/9/2021,7/10/2021
,Kandy Proper,7/10/2021,7/11/2021
,Kandy Proper,7/11/2021,7/12/2021
,Kandy Proper,7/12/2021,7/13/2021
0.000219073,Kandy Proper,7/13/2021,7/14/2021
,Kandy Proper,7/14/2021,7/15/2021
,Kandy Proper,7/15/2021,7/16/2021
,Kandy Proper,7/16/2021,7/17/2021
,Kandy Proper,7/17/2021,7/18/2021
5.928561946938864e-05,Kandy Proper,7/18/2021,7/19/2021
,Kandy Proper,7/19/2021,7/20/2021
1.810802931280726e-05,Kandy Proper,7/20/2021,7/21/2021
,Kandy Proper,7/21/2021,7/22/2021
,Kandy Proper,7/22/2021,7/23/2021
,Kandy Proper,7/23/2021,7/24/2021
,Kandy Proper,7/24/2021,7/25/2021
,Kandy Proper,7/25/2021,7/26/2021
,Kandy Proper,7/26/2021,7/27/2021
-1.00E-04,Kandy Proper,7/27/2021,7/28/2021
,Kandy Proper,7/28/2021,7/29/2021
0.00011792,Kandy Proper,7/29/2021,7/30/2021
9.754254655108326e-05,Kandy Proper,7/30/2021,7/31/2021
9.614297884721344e-05,Kandy Proper,7/31/2021,8/1/2021
0.000197037,Kandy Proper,8/1/2021,8/2/2021
6.942045801500339e-06,Kandy Proper,8/2/2021,8/3/2021
,Kandy Proper,8/3/2021,8/4/2021
,Kandy Proper,8/4/2021,8/5/2021
,Kandy Proper,8/5/2021,8/6/2021
,Kandy Proper,8/6/2021,8/7/2021
,Kandy Proper,8/7/2021,8/8/2021
,Kandy Proper,8/8/2021,8/9/2021
,Kandy Proper,8/9/2021,8/10/2021
,Kandy Proper,8/10/2021,8/11/2021
,Kandy Proper,8/11/2021,8/12/2021
,Kandy Proper,8/12/2021,8/13/2021
0.000112715,Kandy Proper,8/13/2021,8/14/2021
,Kandy Proper,8/14/2021,8/15/2021
0.000219949,Kandy Proper,8/15/2021,8/16/2021
,Kandy Proper,8/16/2021,8/17/2021
,Kandy Proper,8/17/2021,8/18/2021
,Kandy Proper,8/18/2021,8/19/2021
0.000156432,Kandy Proper,8/19/2021,8/20/2021
2.81577953574829e-05,Kandy Proper,8/20/2021,8/21/2021
-3.19E-05,Kandy Proper,8/21/2021,8/22/2021
,Kandy Proper,8/22/2021,8/23/2021
0.000102411,Kandy Proper,8/23/2021,8/24/2021
0.000121874,Kandy Proper,8/24/2021,8/25/2021
6.436261118345511e-05,Kandy Proper,8/25/2021,8/26/2021
,Kandy Proper,8/26/2021,8/27/2021
,Kandy Proper,8/27/2021,8/28/2021
,Kandy Proper,8/28/2021,8/29/2021
,Kandy Proper,8/29/2021,8/30/2021
,Kandy Proper,8/30/2021,8/31/2021
,Kandy Proper,8/31/2021,9/1/2021
,Kandy Proper,9/1/2021,9/2/2021
,Kandy Proper,9/2/2021,9/3/2021
,Kandy Proper,9/3/2021,9/4/2021
,Kandy Proper,9/4/2021,9/5/2021
,Kandy Proper,9/5/2021,9/6/2021
,Kandy Proper,9/6/2021,9/7/2021
7.159205525252496e-05,Kandy Proper,9/7/2021,9/8/2021
9.048562254009845e-05,Kandy Proper,9/8/2021,9/9/2021
0.000109048,Kandy Proper,9/9/2021,9/10/2021
7.098002232373875e-06,Kandy Proper,9/10/2021,9/11/2021
,Kandy Proper,9/11/2021,9/12/2021
4.275555503242512e-05,Kandy Proper,9/12/2021,9/13/2021
4.893388501282747e-05,Kandy Proper,9/13/2021,9/14/2021
-2.32E-05,Kandy Proper,9/14/2021,9/15/2021
7.601569915146565e-05,Kandy Proper,9/15/2021,9/16/2021
,Kandy Proper,9/16/2021,9/17/2021
,Kandy Proper,9/17/2021,9/18/2021
-4.57E-05,Kandy Proper,9/18/2021,9/19/2021
8.084368164549142e-05,Kandy Proper,9/19/2021,9/20/2021
,Kandy Proper,9/20/2021,9/21/2021
,Kandy Proper,9/21/2021,9/22/2021
5.0895692286337854e-05,Kandy Proper,9/22/2021,9/23/2021
8.825533327482998e-05,Kandy Proper,9/23/2021,9/24/2021
5.765859451744939e-05,Kandy Proper,9/24/2021,9/25/2021
,Kandy Proper,9/25/2021,9/26/2021
,Kandy Proper,9/26/2021,9/27/2021
5.628115463429397e-07,Kandy Proper,9/27/2021,9/28/2021
,Kandy Proper,9/28/2021,9/29/2021
3.218808687797956e-05,Kandy Proper,9/29/2021,9/30/2021
,Kandy Proper,9/30/2021,10/1/2021
,Kandy Proper,10/1/2021,10/2/2021
,Kandy Proper,10/2/2021,10/3/2021
,Kandy Proper,10/3/2021,10/4/2021
,Kandy Proper,10/4/2021,10/5/2021
,Kandy Proper,10/5/2021,10/6/2021
-5.17E-05,Kandy Proper,10/6/2021,10/7/2021
4.043535659191621e-05,Kandy Proper,10/7/2021,10/8/2021
8.591428424336525e-05,Kandy Proper,10/8/2021,10/9/2021
,Kandy Proper,10/9/2021,10/10/2021
,Kandy Proper,10/10/2021,10/11/2021
,Kandy Proper,10/11/2021,10/12/2021
,Kandy Proper,10/12/2021,10/13/2021
0.000101904,Kandy Proper,10/13/2021,10/14/2021
0.000123224,Kandy Proper,10/14/2021,10/15/2021
7.03454945488052e-05,Kandy Proper,10/15/2021,10/16/2021
,Kandy Proper,10/16/2021,10/17/2021
,Kandy Proper,10/17/2021,10/18/2021
-1.25E-05,Kandy Proper,10/18/2021,10/19/2021
9.904008688817003e-05,Kandy Proper,10/19/2021,10/20/2021
,Kandy Proper,10/20/2021,10/21/2021
,Kandy Proper,10/21/2021,10/22/2021
0.000172809,Kandy Proper,10/22/2021,10/23/2021
